Symbol: VDE,,,,,Study: VOL (LikeMain)
Date Time,Open,High,Low,Close,Volume
2023-10-30,119.48,120.39,118.33,119.49,566000
2023-10-31,119.65,120.16,118.41,119.94,583700
2023-11-01,120.63,121.33,119.5,119.68,445500
2023-11-02,119.97,123.46,119.34,123.3,547700
2023-11-03,123.21,123.5499,121.42,122.19,357400
2023-11-06,122.77,122.81,120.08,120.48,919700
2023-11-07,118.69,118.94,117.17,117.56,586200
2023-11-08,117.05,117.87,116.1,116.14,620300
2023-11-09,116.8,117.32,115.8,115.88,674900
2023-11-10,117.01,117.37,115.98,117.03,453900
2023-11-13,117.25,118.16,116.8801,117.91,486500
2023-11-14,118.5,119.39,118.17,119.08,552000
2023-11-15,118.82,120.33,118.61,118.73,477200
2023-11-16,117.58,117.98,115.11,116.38,725100
2023-11-17,117.44,119.5,117.18,118.77,482300
2023-11-20,119.68,120.01,118.9,118.9,807500
2023-11-21,118.22,118.87,117.5807,118.62,542800
2023-11-22,116.24,118.6856,115.55,118.53,459300
2023-11-24,118.52,120.005,118.52,119.13,193400
2023-11-27,118.52,118.81,117.56,118.56,469700
2023-11-28,118.75,119.66,118.4,118.55,437900
2023-11-29,119.35,119.38,117.4,117.71,699500
2023-11-30,118.76,120.32,117.15,118.52,539500
2023-12-01,118.32,120.59,117.92,119.24,553100
2023-12-04,118.29,119.26,117.72,118.41,545200
2023-12-05,118.37,118.56,116.21,116.32,835200
2023-12-06,115.56,116.28,113.98,114.23,826100
2023-12-07,114.87,115.45,113.28,113.65,918300
2023-12-08,114.45,115.33,114.24,115,1291800
2023-12-11,114.95,115.4,114.44,115.07,713800
2023-12-12,113.85,114.03,112.68,113.37,667800
2023-12-13,113.56,115.04,112.97,114.94,717300
2023-12-14,116.25,118.57,116.25,118.42,860700
2023-12-15,117.71,118.11,116.83,117.71,611300
2023-12-18,119.5,120.52,118.7,118.83,526600
2023-12-19,118.01,119.23,117.7001,119.22,554200
2023-12-20,119.53,120.26,117.8201,117.92,387400
2023-12-21,118.16,118.62,117.38,118.59,424800
2023-12-22,119.32,119.87,118.7,118.92,397800
2023-12-26,119.94,120.61,119.5014,120.07,523500
2023-12-27,119.94,120.38,119.08,119.37,588200
2023-12-28,118.88,119.345,117.64,117.68,518400
2023-12-29,117.95,118.18,117.03,117.28,582600
2024-01-02,117.96,119.5484,117.96,118.45,551100
2024-01-03,118.49,120.5299,117.87,120,482100
2024-01-04,120.94,121.35,117.9,118.09,813200
2024-01-05,118.91,119.03,117.5901,118.23,315300
2024-01-08,116.12,116.94,114.582,116.88,853800
2024-01-09,116.99,116.99,114.7,115.07,431800
2024-01-10,115.2,115.2,113.45,113.9,637600
2024-01-11,114.43,114.7599,113.702,114.02,603800
2024-01-12,115.94,116.42,114.8399,115.53,596800
2024-01-16,115.1,115.4,112.7,112.8,669800
2024-01-17,111.57,112.87,111.34,111.88,569200
2024-01-18,112.02,112.08,110.5101,111.77,730600
2024-01-19,111.88,112.13,111.28,112.05,505000
2024-01-22,111.94,112.8499,111.18,112.5,660300
2024-01-23,112.29,113.77,112.181,112.84,517500
2024-01-24,113.47,114.5793,112.99,114.47,713500
2024-01-25,115.46,116.81,114.53,116.76,528500
2024-01-26,116.71,117.7105,115.89,117.67,638400
2024-01-29,117.45,117.61,116.28,117.61,657000
2024-01-30,116.38,118.72,115.91,118.71,1272700
2024-01-31,118.86,118.86,116.36,116.36,1508200
2024-02-01,117.02,117.64,115.24,116.24,778400
2024-02-02,116.87,117.1,115.29,116.03,633900
2024-02-05,115.5,116.35,114.45,115.6,663600
2024-02-06,116.04,117.23,115.635,116.23,522000
2024-02-07,116.49,116.98,115.474,116.43,397300
2024-02-08,116.36,118.06,116.34,117.68,556200
2024-02-09,117.68,118.31,115.8906,116.01,431500
2024-02-12,116.26,117.71,116.26,117.33,571800
2024-02-13,117.34,117.66,115.3145,116.07,720300
2024-02-14,116.86,117.28,115.36,115.96,792200
2024-02-15,115.97,119.64,115.97,119.23,721700
2024-02-16,119.47,120.22,118.87,119.28,543800
2024-02-20,119.23,119.39,117.98,118.17,516000
2024-02-21,118.55,120.71,118.55,120.53,418400
2024-02-22,119.6,121.15,119.27,120.64,434000
2024-02-23,119.57,120.25,118.695,119.87,445000
2024-02-26,119.84,121,119.12,120.26,288400
2024-02-27,120.39,120.82,119.3,119.82,370800
2024-02-28,119.97,120.8693,119.0801,119.57,572000
2024-02-29,120.01,120.6101,119.64,120.08,365500
2024-03-01,121,122.26,120.96,121.68,419000
2024-03-04,121.74,122.07,120.25,120.31,465700
2024-03-05,120.14,121.96,120.03,121.12,432400
2024-03-06,122.16,122.74,121.25,121.48,477100
2024-03-07,121.71,123.15,121.64,122.51,404900
2024-03-08,122.55,123.0684,122.26,122.91,589900
2024-03-11,122.71,124.21,122.1,124.16,337100
2024-03-12,124.28,124.45,123.37,123.99,431100
2024-03-13,125,126.61,125,125.89,488800
2024-03-14,126.37,127.18,125.88,127.18,442100
2024-03-15,127.1,128.405,126.91,127.59,529100
2024-03-18,128.08,128.36,126.95,128.01,367300
2024-03-19,127.93,129.54,127.87,129.51,369300
2024-03-20,128.74,129.89,128.5,129.48,511600
2024-03-21,129.74,130.41,129.3,130.12,467300
2024-03-22,129.29,129.51,128.61,128.9,297100
2024-03-25,129.2,130.93,129.2,130,374900
2024-03-26,130.18,130.47,128.85,129.02,540600
2024-03-27,128.8,130.31,128.5,130.28,453800
2024-03-28,130.99,131.91,130.5,131.7,475700
2024-04-01,132.06,132.9,130.8,132.57,658000
2024-04-02,133.21,134.46,132.575,134.33,528700
2024-04-03,134.78,135.57,134.47,135.4,616500
2024-04-04,135.6,136.035,134.73,135.23,537600
2024-04-05,135.7,137.17,134.94,136.7,427800
2024-04-08,136.82,137.14,135.54,135.87,737400
2024-04-09,136.32,136.745,134.91,135.81,551700
2024-04-10,135.46,136.74,134.91,136.29,499500
2024-04-11,136.76,136.76,134.3,135.96,451800
2024-04-12,137.03,137.918,133.36,134.02,884900
2024-04-15,134.56,135.21,132.45,132.67,675000
2024-04-16,132.24,132.79,130.45,131.57,865400
2024-04-17,131.3,132.53,130.21,130.97,400700
2024-04-18,131.52,131.91,130.245,130.68,443500
2024-04-19,130.71,133.0475,130.69,132.25,537900
2024-04-22,131.65,133.96,130.54,133.2,395000
2024-04-23,132.42,133.83,131.79,133.71,650600
2024-04-24,133.11,134.05,132.53,133.9,643300
2024-04-25,133.76,134.9501,132.7,134.56,366000
2024-04-26,133.41,133.9693,132.13,133.49,407400
2024-04-29,133.34,134.7,133.12,134.44,313000
2024-04-30,133.83,134.025,130.28,130.36,594700
2024-05-01,130.09,130.49,127.49,128.23,713300
2024-05-02,129.03,129.75,128.38,129.07,382900
2024-05-03,129.2,129.46,127.63,129.17,467800
2024-05-06,129.73,131.58,129.73,130.26,636400
2024-05-07,130.41,131.21,130.22,130.24,399700
2024-05-08,129.57,130.7,129.32,130.04,261300
2024-05-09,130.24,131.87,130.24,131.83,265800
2024-05-10,132.21,132.595,130.61,130.97,271000
2024-05-13,131.27,131.77,130.125,130.57,906600
2024-05-14,130.46,131.11,129.98,131.02,410900
2024-05-15,130.93,131.49,128.92,131.3,475200
2024-05-16,131.08,131.96,130.62,130.89,307000
2024-05-17,131.23,132.9,131.21,132.74,324100
2024-05-20,132.8,133.08,131.82,132.12,293500
2024-05-21,131.76,132.82,131.42,131.55,353900
2024-05-22,130.97,130.98,128.4493,128.96,480400
2024-05-23,129.55,130.11,127.48,127.69,545900
2024-05-24,128.42,129,127.57,127.9,378500
2024-05-28,128.43,129.63,128.17,129.36,499200
2024-05-29,128.79,128.97,126.57,127.11,265600
2024-05-30,126.88,127.95,126.88,127.56,217500
2024-05-31,127.77,130.69,127.71,130.56,238400
2024-06-03,130.22,130.22,126.23,127.03,371800
2024-06-04,125.95,125.95,124.16,125.58,380200
2024-06-05,125.9,126.04,125.01,125.74,203900
2024-06-06,125.35,126.36,124.89,126.27,197900
2024-06-07,126.12,127.09,125.22,125.7,169600
2024-06-10,126.17,127.7941,125.99,127.16,201800
2024-06-11,126.38,127.048,125.4982,126.96,190200
2024-06-12,128.1,128.1,125.29,125.84,257600
2024-06-13,125.53,125.69,123.81,124.54,435400
2024-06-14,124.34,124.34,122.85,123.17,277100
2024-06-17,123.17,124.02,122.66,123.53,253900
2024-06-18,124.2,125.51,123.96,124.23,244800
2024-06-20,124.5,126.785,124.1,126.16,285600
2024-06-21,126.63,126.75,125.3,125.3,242800
2024-06-24,126,129.13,126,128.66,369000
2024-06-25,128.65,128.92,127.77,128.91,254700
2024-06-26,128.88,128.88,127.1,127.83,472400
2024-06-27,128.4,128.58,127.38,128.08,291600
2024-06-28,128.11,128.68,127.27,127.57,339100
2024-07-01,128.42,129,126.92,127.56,303000
2024-07-02,128.8,128.85,126.9199,127.69,338700
2024-07-03,127.75,128.894,127.645,128.28,176500
2024-07-05,128.1,128.115,125.68,126.15,256300
2024-07-08,125.4,126.65,125.15,125.64,267800
2024-07-09,124.53,125.84,124.15,124.5,220500
2024-07-10,124.48,125.46,124.0781,125.34,280900
2024-07-11,125.37,127.08,124.8,126.95,266600
2024-07-12,127.7,127.95,126.47,127.32,310600
2024-07-15,128.22,130.41,127.69,129.42,378900
2024-07-16,128.87,130.07,128.16,129.94,325100
2024-07-17,130.41,132.0144,130.07,130.95,240800
2024-07-18,130.94,132.5116,130.38,131.06,299600
2024-07-19,130.78,131.5392,129.35,129.61,195400
2024-07-22,129.11,129.63,128.17,128.95,318700
2024-07-23,128.56,128.62,126.77,127.04,239200
2024-07-24,127.41,128.11,126.12,126.82,575000
2024-07-25,126.63,129.26,126.29,128.65,328400
2024-07-26,128.64,129.75,128.08,129.2,255400
2024-07-29,129.28,129.39,127.0586,128.01,282100
2024-07-30,128.07,130.29,128.07,129.93,512200
2024-07-31,131.45,131.87,130.59,130.67,344900
2024-08-01,130.68,131.1,126.44,127.19,697200
2024-08-02,126.28,126.28,122.355,123.41,685900
2024-08-05,120.09,121.6,119.03,120.8,800100
2024-08-06,121.19,122.6,120.62,121.28,424100
2024-08-07,123.04,123.985,121.732,121.85,366700
2024-08-08,122.41,124.66,122.4,124.54,198300
2024-08-09,124.49,125.19,123.59,124.66,173400
2024-08-12,125.5,126.0925,124.83,125.49,295300
2024-08-13,124.66,124.66,123.75,124.32,307200
2024-08-14,124.59,125.48,124.09,124.95,311400
2024-08-15,125.73,127,125.7,126.62,197100
2024-08-16,125.69,126.75,125.69,126.53,178600
2024-08-19,126.61,128.4,126.61,127.28,194300
2024-08-20,127.09,127.09,123.86,124.06,301400
2024-08-21,124.78,125.29,123.785,124.02,680400
2024-08-22,124.25,124.89,123.88,124.27,190000
2024-08-23,125,126.545,124.91,126.37,235700
2024-08-26,127.69,128.75,126.72,127.56,213200
2024-08-27,127.47,127.83,126.1275,126.34,205100
2024-08-28,125.67,126.14,124.94,125.47,659700
2024-08-29,126.19,127.678,125.16,127.09,152300
2024-08-30,125.91,127.48,125.62,127.43,160700
2024-09-03,125.5,125.5,123.32,123.95,363300
2024-09-04,123.99,124.79,121.971,122.14,258200
2024-09-05,123.07,123.07,121.17,121.29,946700
2024-09-06,121.58,122.37,119.3,119.72,953700
2024-09-09,120,121.47,119.78,120.31,561200
2024-09-10,120.48,120.66,117.33,118.24,542900
2024-09-11,118.3,118.33,115.51,117.44,416500
2024-09-12,117.96,119.03,117.1,118.5,1084300
2024-09-13,119.08,120.17,118.92,119.23,222300
2024-09-16,120.19,121.33,119.8,120.84,304800
2024-09-17,120.87,122.7,120.77,122.6,234200
2024-09-18,122.36,124.28,122.28,122.76,264600
2024-09-19,124.74,125.68,123.645,124.34,290000
2024-09-20,123.85,124.5,122.83,124.17,205000
2024-09-23,124.4,126.34,123.95,125.65,343300
2024-09-24,126.99,127.27,125.25,125.29,389000
2024-09-25,125.08,125.29,122.57,122.79,326700
2024-09-26,120.33,121.85,119.94,120.23,468200
2024-09-27,120.03,121.92,119.98,121.73,488000
2024-09-30,121.49,122.84,120.91,122.47,425300
2024-10-01,121.6,125.6106,121.242,125.14,853800
2024-10-02,127.09,127.25,125.14,126.52,551100
2024-10-03,127.01,128.94,125.97,128.81,576200
2024-10-04,129.92,130.46,128.78,130.05,383200
2024-10-07,130.46,131.45,130.07,130.61,337100
2024-10-08,129.07,129.07,126.56,127.24,907500
2024-10-09,126.25,128.11,126.01,127.76,384600
2024-10-10,128.59,129.34,127.74,128.74,199100
2024-10-11,128.77,130.105,128.43,129.65,224900
2024-10-14,128.81,129.58,128.47,129.25,431200
2024-10-15,126,126.66,125.16,125.2,532200
2024-10-16,125.73,126.34,125.7,125.95,211300
2024-10-17,126.02,126.91,125.77,126.55,250700
2024-10-18,126.31,126.57,125.18,125.99,236500
2024-10-21,126.89,127.21,125.37,125.67,539700
2024-10-22,125.99,126.445,125.45,125.82,343500
2024-10-23,125.4,125.89,124.3,125.16,245400
2024-10-24,125.44,125.79,124.32,125.19,198400
2024-10-25,125.91,126.29,124.93,125.32,220900
2024-10-28,122.61,124.5,122.5332,124.42,311300
2024-10-29,124.1,124.27,122.44,122.77,228600
2024-10-30,123.12,124.01,122.75,123.03,256500
2024-10-31,123.72,124.74,123.45,123.64,239300
2024-11-01,125.06,125.7,122.59,122.72,251700
2024-11-04,123.61,125.187,123.49,124.95,197400
2024-11-05,125.44,126.12,125,125.82,180900
2024-11-06,129.59,131.85,128.789,130.97,1082200
2024-11-07,131.02,131.02,129.48,130.62,602500
2024-11-08,130.5,131.4587,130.025,131.27,615500
2024-11-11,131.46,132.4699,130.7714,132.28,363400
2024-11-12,132.6,133.06,131.35,131.46,350800
2024-11-13,131.87,132.77,130.245,132.14,513600
2024-11-14,132.86,133.14,131.71,132.69,298700
2024-11-15,132.52,133.65,131.72,132.06,286300
2024-11-18,133.08,134.25,132.72,133.93,258800
2024-11-19,133.04,133.9,132.5,133.3,214900
2024-11-20,133.71,134.73,133.43,134.73,216800
2024-11-21,135.39,136.845,135.07,136.1,370000
2024-11-22,136.26,137.36,135.945,136.78,247400
2024-11-25,136.81,137.41,133.82,134,488718
2024-11-26,134.35,134.35,133.27,133.66,234479
2024-11-27,133.89,134.84,133.5,133.67,235500
2024-11-29,133.96,134.46,133.83,134.18,95300
2024-12-02,134.15,134.36,131.73,132.9,334300
2024-12-03,133.63,134,132.4,132.97,214200
2024-12-04,132.9,132.9,129.06,129.9,324900
2024-12-05,130.41,131.2199,129.88,130.32,270200
2024-12-06,129.95,130.0825,127.66,127.98,478400
2024-12-09,128.98,129.509,127.575,127.67,336000
2024-12-10,128.26,128.61,126.83,127,327100
2024-12-11,127.19,127.94,126.6732,127.52,725600
2024-12-12,127.43,127.43,126.3,126.6,600400
2024-12-13,126.68,126.68,125.4012,125.69,379800
2024-12-16,125.3,125.3,122.9375,123.1,550300
2024-12-17,122,122.38,120.875,122.1,525200
2024-12-18,120.98,121.54,117.71,117.74,755900
2024-12-19,118.94,119.25,116.54,116.67,1747600
2024-12-20,116.46,118.0724,116.255,117.74,679100
2024-12-23,117.41,118.69,116.737,118.46,487900
2024-12-24,118.8,119.583,117.9,119.37,307200
2024-12-26,119.38,119.52,118.5,119.25,568400
2024-12-27,119.17,120.49,118.6789,119.27,590300
2024-12-30,119.42,120.33,118.46,119.65,669300
2024-12-31,119.98,121.51,119.78,121.31,647000
2025-01-02,122.12,123.59,121.91,122.78,897400
2025-01-03,123.6,124.1916,122.9625,123.83,514900
2025-01-06,124.58,125.4744,123.12,123.4,497600
2025-01-07,124.17,125.4,123.49,124.55,644400
2025-01-08,123.73,124.65,123.45,124.55,382600
2025-01-10,126.19,127.6,124.5,125.02,594800
2025-01-13,125.67,128.2499,125.67,127.69,660900
2025-01-14,127.33,129.16,127.225,129.16,470400
2025-01-15,129.95,131.3471,129.52,130.99,468600
2025-01-16,130.43,132.08,130.43,131.85,421700
2025-01-17,131.96,133.18,131.58,132.76,442400
2025-01-21,132.52,132.74,131.46,131.93,1354700
2025-01-22,131.69,131.71,129.56,129.56,571400
2025-01-23,130.55,131.025,129.35,130.04,611500
2025-01-24,130.35,130.78,128.67,128.86,513000
2025-01-27,128.28,128.545,126.33,127.12,551200
2025-01-28,127.6,127.9,125.38,126.03,260500
2025-01-29,125.72,127,125.585,126.28,240600
2025-01-30,127.27,127.69,126.23,126.83,258800
2025-01-31,126.88,126.88,123.26,123.63,428900
2025-02-03,123.4,124.66,122.33,124.09,499100
2025-02-04,123.42,126.92,123.42,126.75,385300
2025-02-05,126.77,127.1967,126.087,126.94,555100
2025-02-06,127.67,127.84,123.85,124.54,371100
2025-02-07,125,125.5592,124.4,124.46,190300
2025-02-10,125.69,127.55,125.66,127.3,376300
2025-02-11,128.02,129.14,127.16,128.15,359000
2025-02-12,127.39,127.93,124.78,124.98,291900
2025-02-13,124.8,126.13,124.04,125.79,585300
2025-02-14,126.49,128.09,126.2501,126.31,229300
2025-02-18,126.82,128.78,126.16,127.9,260600
2025-02-19,128.31,130,128.31,128.73,184500
2025-02-20,128.73,130.05,128.05,129.85,627600
2025-02-21,129.16,129.345,126.82,127,244300
2025-02-24,127.22,127.59,126.18,126.91,246000
2025-02-25,126.77,127.37,123.95,124.93,262700
2025-02-26,125.23,125.4859,123.73,124.46,283500
2025-02-27,124.91,126.2,124.37,124.66,208700
2025-02-28,124.27,126.65,123.5,126.6,383600
2025-03-03,126.99,127.7,120.83,121.82,501700
2025-03-04,120.06,122.71,118.525,120.85,536500
2025-03-05,119.37,119.625,116.7771,119.14,488600
2025-03-06,118.53,120.02,117.6,119.3,395600
2025-03-07,119.81,122.085,119.81,121.24,358504
2025-03-10,121.55,123.46,120.75,121.81,639900
2025-03-11,122.09,122.98,120.44,121.12,891700
2025-03-12,121.39,122.81,120.84,121.73,431300
2025-03-13,121.23,122.9711,120.09,120.86,310200
2025-03-14,121.44,124.56,121.08,124.38,324100
2025-03-17,124.46,127,124.4164,126.5,307900
2025-03-18,127.21,127.46,125.81,126.83,214200
2025-03-19,127,129.505,127,128.98,157300
2025-03-20,128.2,129.8,127.725,129.37,195800
2025-03-21,129.01,129.24,127.75,128.39,187300
2025-03-24,129,130.67,129,129.98,218200
2025-03-25,129.69,130.55,129.1701,129.46,181600
2025-03-26,130.68,131.69,129.98,130.25,262200
2025-03-27,129.95,130.37,128.495,129.02,281100
2025-03-28,128.97,129.3243,127.6093,128.4,160700
2025-03-31,127.97,130.31,127.7965,129.71,318900
2025-04-01,129.37,130.47,128.27,130.35,259800
2025-04-02,129.23,130.79,129,130.56,228100
2025-04-03,124.25,125.28,120.29,120.29,642600
2025-04-04,116.05,117.05,108.94,109.38,1846500
2025-04-07,105.32,112.85,103.79,108.52,3087700
2025-04-08,111.77,112.39,104.13,105.87,1359700
2025-04-09,103.63,115.37,103.065,114.2,1277700
2025-04-10,111.25,111.25,104.62,106.71,1020600
2025-04-11,107.17,110.33,105.21,109.54,971100
2025-04-14,111.97,112,108.8,109.97,1069300
2025-04-15,109.85,111.73,109.71,109.82,415000
2025-04-16,110.38,112.6,110.2475,110.79,436300
2025-04-17,111.73,115.1,111.73,113.43,523200
2025-04-21,111.96,111.96,109.2077,110.34,329400
2025-04-22,111.93,113.955,111.32,113.14,356400
2025-04-23,114.43,115.31,112.21,112.87,387000
2025-04-24,113.77,115.08,113.03,114.65,204700
2025-04-25,113.77,114.73,113.424,114.63,220300
2025-04-28,114.45,115.8,114.45,115.44,192400
2025-04-29,114.59,115.59,114.07,114.99,268100
2025-04-30,113.37,113.37,110.6712,111.92,510900
2025-05-01,111.26,114.08,111.26,112.65,456800
2025-05-02,114.02,114.835,112.09,114.4,467700
2025-05-05,112.89,113.02,111.749,112.24,371400
2025-05-06,112.79,113.46,111.79,112.37,339000
2025-05-07,112.87,113.12,111.6801,112.56,249200
2025-05-08,113.56,115.63,113.52,114.18,435400
2025-05-09,115.78,115.79,114.39,115.31,225600
2025-05-12,119.29,120.13,117.45,118.17,380100
2025-05-13,118.79,120.88,118.39,119.94,714000
2025-05-14,119.28,119.7,118.75,119.24,407300
2025-05-15,117.69,119.6,117.4336,119.59,289400
2025-05-16,119.66,119.97,118.16,119.32,297500
2025-05-19,118.35,118.37,116.96,117.85,371300
2025-05-20,117.81,117.92,116.69,116.78,229100
2025-05-21,116.16,116.265,114.59,114.63,316600
2025-05-22,113.99,114.77,112.715,114.19,362600
2025-05-23,113.2,114.88,113.2,114.62,305500
2025-05-27,115.31,115.8756,114.53,115.74,410000
2025-05-28,116.35,116.71,114.1,114.37,697200
2025-05-29,114.69,115.13,113.86,115.09,606100
2025-05-30,114.31,114.72,113.23,114.21,524500
2025-06-02,116.16,116.46,114.355,115.62,1299500
2025-06-03,115.7,117.91,114.75,117.22,360500
2025-06-04,117.12,118.04,114.86,115.04,473800
2025-06-05,115.98,115.98,114.65,114.92,329100
2025-06-06,116.03,117.47,116.03,117.13,314600
2025-06-09,117.5,118.52,116.645,117.34,847800
2025-06-10,118.37,120.09,118.37,119.27,1347100
2025-06-11,120.2,121.4,119.09,121.12,645100
2025-06-12,120.57,121.6,119.67,121.58,450500
2025-06-13,123.99,124.42,122.06,123.76,3219600
2025-06-16,123.58,124.73,122.52,123.47,683300
2025-06-17,124.53,125.5684,123.78,124.63,612600
2025-06-18,125.13,125.68,123.61,123.88,515300
2025-06-20,124.51,125.28,124.075,124.93,424300
2025-06-23,126.51,126.5333,121.24,121.64,1211500
2025-06-24,119.87,121.47,119.75,120.31,718600
2025-06-25,120.09,120.43,119.325,119.64,2390300
2025-06-26,119,120.68,118.705,120.38,315300
2025-06-27,120.43,120.43,119.06,119.79,369500
2025-06-30,119.37,119.89,118.8,119.12,1649000
2025-07-01,119.37,120.505,118.17,119.94,343700
2025-07-02,120.81,122.27,119.63,121.98,510200
2025-07-03,121.82,122.485,121.6,122.22,217900
2025-07-07,121.48,122.13,119.77,120.96,284900
2025-07-08,120.83,124.6,120.83,124.11,331300
2025-07-09,123.93,124.265,123.11,123.41,380100
2025-07-10,123.08,124.5,122.345,124.42,277700
2025-07-11,124.15,125.505,123.87,125.09,333300
2025-07-14,124.82,124.82,123.21,123.8,344000
2025-07-15,123.67,124.01,121.85,121.91,265700
2025-07-16,121.96,122.37,120.35,120.76,271200
2025-07-17,120.24,121.8,119.95,121.63,314300
2025-07-18,122.68,123.22,120.45,120.89,621700
2025-07-21,120.87,121,119.05,119.25,476500
2025-07-22,119.17,120.49,119.17,119.96,451400
2025-07-23,120.36,121.92,120.19,121.92,368700
2025-07-24,121.53,122.95,121.045,122.83,337700
2025-07-25,122.9,123.04,121.77,122.23,253600
2025-07-28,123.24,124.02,123.195,123.75,293100
2025-07-29,124,124.94,123.542,124.87,361800
2025-07-30,124.01,124.1848,122.32,123.16,300600
