Symbol: QQQ,,,,,Study: VOL (LikeMain)
Date Time,Open,High,Low,Close,Volume
6/13/19,175.5441,176.2631,175.1798,175.8317,24739293
6/14/19,174.8922,175.5345,174.4129,175.084,23829865
6/17/19,175.4387,176.6274,175.2709,176.1385,21258900
6/18/19,178.1899,179.9538,177.7577,178.698,50256471
6/19/19,179.0048,179.7717,177.8928,179.3691,33039680
6/20/19,181.8711,181.9094,179.4155,181.0371,42687941
6/21/19,180.7687,181.919,180.3886,180.7687,41705803
6/24/19,181.1203,181.3124,180.6783,180.7744,20166780
6/25/19,180.6783,180.7552,177.4022,177.6712,35306951
6/26/19,178.8241,179.977,178.2092,178.4974,23518856
6/27/19,179.1507,179.6023,178.6896,179.1796,20514421
6/28/19,179.6119,179.8041,178.7665,179.4101,22044489
7/1/19,182.8304,183.0897,180.9858,181.8312,32467714
7/2/19,181.764,182.571,181.2548,182.5518,18772551
7/3/19,182.9745,183.9257,182.8208,183.9257,16437183
7/5/19,182.6863,183.8872,181.9561,183.551,22290537
7/8/19,182.4077,182.4173,181.5142,182.2636,18317802
7/9/19,181.3797,183.4069,181.2452,183.1763,19977550
7/10/19,184.2619,185.5109,183.9545,185.0017,29533749
7/11/19,185.3091,185.7511,184.2811,184.8672,24705843
7/12/19,185.069,185.9432,184.896,185.9336,21037562
7/15/19,186.3564,186.5677,185.8472,186.5293,16243587
7/16/19,186.2507,186.4716,185.0017,185.5685,21015705
7/17/19,185.6166,185.8952,184.6366,184.6558,17449940
7/18/19,183.7912,185.2227,183.2051,184.8672,30253811
7/19/19,186.2123,186.2219,183.3204,183.5125,30588557
7/22/19,183.9833,185.3668,183.9257,184.9729,19727848
7/23/19,185.9817,186.2026,184.7423,186.1834,24758516
7/24/19,185.4917,187.4997,185.4533,187.49,21257183
7/25/19,186.8463,186.8848,185.3572,185.7127,24392125
7/26/19,186.8848,187.8743,186.7983,187.6245,21265926
7/29/19,187.5189,187.5189,185.7991,186.9808,21287160
7/30/19,185.5782,186.904,185.4148,186.1738,19469199
7/31/19,186.683,186.7983,181.8889,183.599,43328102
8/1/19,183.9929,187.3267,181.8024,182.6863,65835763
8/2/19,181.4085,181.5718,178.901,179.9962,57469788
8/5/19,176.3069,176.3069,172.1661,173.636,78105700
8/6/19,175.2213,176.5855,173.9627,176.0667,43608931
8/7/19,174.2029,177.2677,172.829,177.0179,52032873
8/8/19,177.8825,180.9281,177.3253,180.8705,39987573
8/9/19,179.9674,180.6207,177.7673,179.17,34981993
8/12/19,178.0651,178.6031,176.2973,177.114,25649583
8/13/19,177.0371,182.2347,176.7969,180.9954,42126530
8/14/19,178.0363,178.6512,175.2597,175.5864,53084132
8/15/19,175.9226,176.3838,174.0492,175.3846,38353542
8/16/19,176.8834,178.6512,176.8738,178.1996,36206149
8/19/19,180.6495,181.4181,180.1403,181.0338,23490647
8/20/19,180.6207,181.2308,179.5831,179.6311,20754135
8/21/19,181.2548,181.8024,180.5823,181.226,21592955
8/22/19,181.5622,182.0234,179.218,180.6399,25262079
8/23/19,179.4294,181.053,174.4335,174.9235,57707921
8/26/19,176.9602,177.6135,175.8938,177.5655,28821075
8/27/19,178.7761,179.1027,176.4991,177.1908,29227217
8/28/19,176.624,178.1227,175.7305,177.8249,22741334
8/29/19,180.0154,181.059,179.3477,180.5438,26466041
8/30/19,181.5238,181.5526,179.0931,180.1115,27408530
9/3/19,178.949,179.8329,177.7673,178.3629,29171638
9/4/19,180.0731,181.0915,179.5639,180.9377,22561896
9/5/19,182.9169,184.7759,182.8688,184.2523,35452470
9/6/19,184.4925,184.627,183.6663,184.0698,20283977
9/9/19,184.6366,184.7231,182.7487,183.6855,25404671
9/10/19,182.7247,183.2531,181.495,183.1571,24714686
9/11/19,183.4837,184.9729,183.0802,184.8768,26087579
9/12/19,186.0393,187.0673,185.3956,185.6454,29861931
9/13/19,185.3764,185.8087,184.7423,184.9825,28800150
9/16/19,183.7912,184.5405,183.6086,184.1562,21149038
9/17/19,184.1755,185.0401,183.7815,185.0401,21976207
9/18/19,184.6558,185.0401,182.6479,184.9633,32446576
9/19/19,185.2899,186.4188,184.9152,185.2707,27285812
9/20/19,185.5301,185.7223,182.6959,183.3108,31362528
9/23/19,183.2569,183.9404,182.6408,183.3917,23805786
9/24/19,184.2292,184.6335,180.1676,180.9561,42689514
9/25/19,180.7828,183.4687,179.2617,182.9873,37913826
9/26/19,182.7852,182.9103,180.9657,182.3135,28077687
9/27/19,182.6215,182.7467,178.8189,180.0511,42385796
9/30/19,180.7443,182.0535,180.4073,181.7647,27589273
10/1/19,182.4675,183.4781,179.9789,180.2822,33931108
10/2/19,179.0692,180.2186,176.1908,177.1823,50828532
10/3/19,177.2016,179.2584,175.0355,179.127,41147682
10/4/19,180.0126,182.0246,179.9067,181.7647,34022110
10/7/19,181.2064,182.66,180.8983,181.216,22234146
10/8/19,180.0319,180.8465,178.3568,178.5012,34488821
10/9/19,180.2822,181.062,179.4735,180.2437,21633845
10/10/19,180.2629,182.3616,180.1378,181.6396,27728353
10/11/19,183.6805,185.4422,183.6034,183.9789,43034701
10/14/19,183.6997,184.5469,183.5313,183.9596,15968557
10/15/19,184.4987,186.7322,184.4121,186.299,24655807
10/16/19,185.6829,186.3086,185.2496,185.8369,21491119
10/17/19,186.9343,187.2424,185.6155,186.3279,19904515
10/18/19,186.0487,186.4434,183.589,184.5373,28793394
10/21/19,185.4614,186.299,184.9705,186.1738,16483987
10/22/19,186.8188,187.1654,184.6335,184.6913,23879959
10/23/19,184.2869,185.0843,184.0174,185.0475,15787390
10/24/19,186.3952,186.9632,185.5481,186.8477,20010888
10/25/19,185.885,188.4361,185.8465,188.3399,22340719
10/28/19,189.2352,190.4481,189.2159,190.1979,19572630
10/29/19,189.8802,190.1642,188.6961,188.7249,19289369
10/30/19,189.0908,189.9572,188.0029,189.6395,22607893
10/31/19,190.1882,190.2748,188.6287,189.7261,27840653
11/1/19,190.5444,191.459,190.2556,191.4493,22989644
11/4/19,192.7201,193.0427,191.4453,192.6334,19752864
11/5/19,192.8741,193.0667,192.104,192.7393,15632101
11/6/19,192.5179,192.5372,191.3675,192.3061,20489967
11/7/19,193.2688,194.193,192.3928,192.9511,18523490
11/8/19,192.5564,193.7405,192.0943,193.7213,15864466
11/11/19,192.7586,193.5348,192.4794,193.4614,10582058
11/12/19,193.625,194.6647,193.3266,194.0197,15335324
11/13/19,193.3458,194.2411,193.2207,194.0678,16722904
11/14/19,193.3362,194.039,192.749,193.9138,17716683
11/15/19,195.0498,195.3386,194.4625,195.3386,19149029
11/18/19,195.0498,195.8007,194.2411,195.4926,19122232
11/19/19,196.2339,196.2339,195.0305,195.7814,17656332
11/20/19,195.2808,195.8584,193.134,194.6069,38128955
11/21/19,194.4048,194.5299,193.5673,194.1737,18629444
11/22/19,194.6262,194.7706,193.2496,194.2989,17863562
11/25/19,195.1075,196.6382,195.1075,196.5997,18484431
11/26/19,196.696,197.2254,196.4361,196.9751,15387059
11/27/19,197.4758,198.3614,197.2447,198.3518,17721459
11/29/19,197.9186,198.1496,197.3506,197.4469,10236463
12/2/19,197.4565,197.5239,194.2508,195.4252,29210986
12/3/19,192.8452,193.9716,186.5541,193.8946,32643455
12/4/19,194.9343,195.3386,194.5973,194.8765,15931156
12/5/19,195.5696,195.5696,194.3085,195.2616,15621605
12/6/19,196.6286,197.4902,196.5324,197.3506,17204158
12/9/19,196.9944,197.9222,196.3687,196.4553,14575990
12/10/19,196.5516,197.2351,195.8488,196.2916,22696609
12/11/19,196.7441,197.5335,196.4264,197.3313,19630187
12/12/19,197.1292,199.584,196.8606,198.8043,33972236
12/13/19,198.6599,200.152,198.2748,199.4589,33795342
12/16/19,200.72,201.7116,200.7007,201.4613,22194255
12/17/19,201.6827,201.8849,201.2398,201.5768,16656107
12/18/19,201.779,202.2892,201.519,201.7308,16091231
12/19/19,201.8175,203.0593,201.7982,202.9919,18585505
12/20/19,203.9065,204.5886,203.3866,203.8102,28764215
12/23/19,204.5608,204.6766,204.1749,204.3486,24667559
12/24/19,204.5029,204.6187,203.9916,204.4547,7347842
12/26/19,204.7827,206.2781,204.7538,206.2588,17785842
12/27/19,206.992,207.0017,205.5352,206.0852,18804626
12/30/19,205.9887,206.1045,203.7215,204.7345,22626979
12/31/19,204.1652,205.2651,203.76,205.1204,18866094
1/2/20,206.8473,208.5453,206.4421,208.5453,32147359
1/3/20,205.7764,207.8796,205.7668,206.6351,28537899
1/6/20,205.0046,207.9954,204.7634,207.9665,22520214
1/7/20,208.0436,208.526,207.2815,207.9375,23948744
1/8/20,207.8796,210.4556,207.5806,209.5004,27430500
1/9/20,211.1985,211.6808,210.0431,211.2756,24504420
1/10/20,212.0185,212.1246,210.3591,210.7354,22714768
1/13/20,211.5844,213.1955,211.266,213.1666,23680285
1/14/20,212.9736,213.4174,211.9992,212.3272,25470558
1/15/20,212.4237,213.4078,211.7194,212.4141,26681921
1/16/20,213.4464,214.4883,213.0219,214.4497,19491531
1/17/20,215.3759,215.6846,214.2974,215.511,25213287
1/21/20,214.8839,215.9548,214.8164,215.4145,21918318
1/22/20,216.4758,217.2186,215.7136,215.9837,21493556
1/23/20,215.8294,216.7749,214.8549,216.6784,27463553
1/24/20,217.6721,217.9229,213.8613,214.8549,38803330
1/27/20,210.0504,211.5598,209.5294,210.417,43807607
1/28/20,211.8642,214.141,211.3432,213.649,27707860
1/29/20,214.8164,215.0768,213.0508,213.9963,30124286
1/30/20,212.607,214.8549,211.9501,214.7585,41012750
1/31/20,215.6268,215.6846,210.5955,211.3528,53915073
2/3/20,212.3851,215.0334,212.2404,214.5462,26398232
2/4/20,217.4502,219.8332,216.7385,219.4569,31811838
2/5/20,222.11,222.139,218.8588,220.1805,39941830
2/6/20,220.7111,222.139,219.9489,222.0811,23287342
2/7/20,221.0874,222.3223,220.4892,221.126,26830036
2/10/20,220.3831,223.808,220.3349,223.7984,22263163
2/11/20,224.9947,225.7762,223.2484,223.837,31300519
2/12/20,225.1201,226.1235,224.5991,226.0174,25364720
2/13/20,224.4255,226.6541,224.1746,225.7279,23604623
2/14/20,226.027,226.5866,225.3228,226.3743,24294319
2/18/20,225.2456,226.8857,225.0333,226.4612,25416544
2/19/20,227.754,229.1046,227.5417,228.6319,23042104
2/20/20,228.1302,228.603,223.7116,226.5094,44159507
2/21/20,225.4096,225.7665,221.2428,222.1583,68470611
2/24/20,214.0252,216.3503,212.5009,213.5911,87608683
2/25/20,215.3277,216.0995,207.1753,209.2593,101299769
2/26/20,209.0374,212.5202,207.3297,208.854,83329370
2/27/20,203.6153,208.7962,196.7172,196.7172,126267018
2/28/20,191.9126,199.872,191.1891,198.5503,154696501
3/2/20,201.5218,208.9409,198.6854,208.6804,117057488
3/3/20,209.4619,211.8738,200.3062,202.1006,136771579
3/4/20,205.8054,210.6389,203.9241,210.5328,75754800
3/5/20,205.1976,208.7383,202.6988,204.1363,81579192
3/6/20,197.4601,201.7823,195.7621,200.6921,93108227
3/9/20,187.6194,194.0737,185.3425,186.7511,120674929
3/10/20,193.9676,197.1031,186.8574,196.9198,104272416
3/11/20,192.3275,193.6782,185.9407,188.343,92424536
3/12/20,175.6755,184.0594,170.7069,171.0736,142852858
3/13/20,180.4801,187.629,171.855,185.5644,139806904
3/16/20,168.0152,178.1743,163.201,163.3361,95415484
3/17/20,169.2887,177.8945,163.7992,175.7237,125684640
3/18/20,165.555,172.9066,160.9241,170.3789,118324530
3/19/20,169.501,177.0262,165.584,171.4016,125310707
3/20/20,175.3379,176.428,164.1079,164.6867,123328315
3/23/20,165.2504,168.4313,159.4591,164.8057,128915952
3/24/20,173.9422,177.7322,172.0472,177.5678,98137014
3/25/20,178.3026,183.2238,174.0099,176.2529,91800011
3/26/20,177.5195,186.3273,177.5195,185.5345,82628360
3/27/20,180.7293,184.1953,178.5346,179.1534,60863822
3/30/20,180.8937,186.1049,180.1595,185.6698,51050296
3/31/20,185.1767,188.7734,182.924,184.0842,64808993
4/1/20,178.6797,181.4351,174.8607,176.2626,55558220
4/2/20,175.5665,183.7942,174.967,179.8399,58402553
4/3/20,179.3468,180.8662,175.2764,177.2874,49116864
4/6/20,184.0649,191.0937,182.9144,189.9625,66985496
4/7/20,195.4348,195.9376,189.4985,189.8852,72302760
4/8/20,191.5095,194.497,189.666,193.9169,47516571
4/9/20,195.5605,196.479,192.4261,194.1973,70668025
4/13/20,193.2884,196.6724,192.1573,196.2953,44324172
4/14/20,200.2979,205.4512,199.5728,204.8324,66153890
4/15/20,201.5645,204.8071,200.2496,202.483,48649656
4/16/20,204.755,207.2582,202.7344,206.1763,66875626
4/17/20,208.7964,209.3281,205.0452,208.1486,65019978
4/20/20,206.1956,208.719,205.5188,205.6832,39561392
4/21/20,203.6432,204.1556,196.8754,198.0936,75434956
4/22/20,202.2026,205.3061,201.4195,203.9719,41567540
4/23/20,204.7744,207.322,203.1259,203.5368,44763353
4/24/20,203.9429,207.1915,202.5507,206.7467,35480214
4/27/20,209.0091,209.4442,207.3848,208.4096,37702332
4/28/20,210.0629,210.1113,204.204,204.4843,48470627
4/29/20,209.0381,212.6734,208.0036,211.7355,50387823
4/30/20,212.712,212.741,210.1403,211.6485,44847028
5/1/20,207.4235,209.4828,204.6583,205.6832,50469008
5/4/20,204.5907,208.3033,204.1169,208.0809,33967750
5/5/20,210.1886,212.8377,209.6569,210.44,39079299
5/6/20,212.0933,213.7079,210.8751,211.7355,37705951
5/7/20,214.3943,215.3418,213.1084,214.462,39949981
5/8/20,216.1346,217.5365,215.1001,217.4012,33061063
5/11/20,216.0863,220.3693,215.8446,219.3445,36939416
5/12/20,219.9343,220.5289,214.7231,214.7521,42462615
5/13/20,215.2645,217.1595,209.5215,212.0643,67769163
5/14/20,210.8847,214.5103,208.8254,214.4717,53317903
5/15/20,211.5132,215.9219,211.0878,215.8639,57659838
5/18/20,218.7741,221.0944,217.9909,219.8859,44058984
5/19/20,220.1083,222.2256,219.1898,219.3348,37480573
5/20/20,221.8679,224.0723,221.8679,223.7146,38700737
5/21/20,223.8112,224.4348,220.7657,221.2781,45140257
5/22/20,220.8818,222.245,219.9536,222.0419,29749115
5/26/20,225.6966,225.8223,221.2008,221.4425,34189395
5/27/20,220.9301,222.7671,216.5117,222.651,57575340
5/28/20,221.4522,225.7256,221.4522,222.361,44483980
5/29/20,222.7864,225.8513,221.1718,225.6192,52624096
6/1/20,224.6911,226.6731,224.3043,226.296,27036941
6/2/20,226.6441,227.8719,224.314,227.8139,34528757
6/3/20,228.394,229.5929,227.5432,228.8388,38505974
6/4/20,228.481,229.9023,225.9286,227.2338,40044315
6/5/20,228.2297,232.3261,227.8139,231.7392,48990576
6/8/20,231.5942,233.6632,230.0183,233.5375,34067353
6/9/20,232.6771,236.0803,232.4934,235.2295,36248600
6/10/20,236.8731,239.5947,236.3994,238.0526,60077233
6/11/20,234.253,235.5099,226.1993,226.2573,75421208
6/12/20,231.1591,232.4257,224.053,228.0556,74506156
6/15/20,224.7297,231.5072,223.7919,230.8304,46861757
6/16/20,235.6936,236.2833,231.1688,234.7944,50567376
6/17/20,236.293,237.3565,234.6784,235.5389,35941410
6/18/20,235.2198,236.4187,234.4464,236.177,31627721
6/19/20,238.5554,238.8068,234.4077,236.1383,51117727
6/22/20,236.0938,239.0961,235.716,238.9702,24851159
6/23/20,240.5683,243.2414,240.0162,241.0041,33832681
6/24/20,240.1809,241.4738,234.5345,236.0357,47528963
6/25/20,236.2294,238.5828,233.5466,238.2826,38141874
6/26/20,238.0114,238.2148,232.1326,232.6555,54542020
6/29/20,232.4231,235.2027,229.8759,235.193,35495551
6/30/20,235.1253,240.3455,234.9412,239.8032,40174266
7/1/20,239.8613,243.5997,239.2997,242.6022,35817058
7/2/20,245.0041,246.2631,243.7837,244.2486,32995419
7/6/20,247.4156,250.7744,247.3866,250.2534,35713610
7/7/20,249.9725,252.665,248.2292,248.5294,37767384
7/8/20,249.8757,251.832,248.4229,251.803,31415462
7/9/20,253.6432,254.5923,249.5173,253.924,41623618
7/10/20,253.7497,255.9095,251.096,255.6577,33954408
7/13/20,258.4664,261.2944,249.5754,250.3987,66192366
7/14/20,248.0065,252.5778,244.8007,252.171,74578966
7/15/20,253.4398,254.418,249.3817,252.6843,56296571
7/16/20,249.8466,251.5996,247.5706,250.9604,49141548
7/17/20,251.5318,252.1129,249.0718,251.251,36280245
7/20/20,251.9289,259.0087,250.6408,258.3792,41930470
7/21/20,259.9579,259.9579,254.8393,255.6867,44855386
7/22/20,256.1322,257.5172,254.2824,256.5874,30836536
7/23/20,256.2194,256.8877,248.4713,249.8854,53033495
7/24/20,246.1178,248.8394,243.406,247.5125,55812000
7/27/20,249.2558,252.3163,248.3696,251.9289,37630679
7/28/20,251.0669,251.6674,248.4326,248.7231,32320052
7/29/20,250.1953,252.4519,249.7885,251.5899,28452770
7/30/20,249.6626,253.4688,248.4713,252.9071,43132632
7/31/20,257.4591,257.5753,252.6359,257.4204,55503889
8/3/20,259.6092,261.643,259.4349,260.8973,33124583
8/4/20,260.2774,261.9627,259.6479,261.8658,25721152
8/5/20,262.3016,262.9699,261.459,262.5147,22390984
8/6/20,262.2532,266.321,261.6818,265.9917,28960145
8/7/20,265.4106,266.2259,260.7666,262.9215,46431407
8/10/20,263.183,263.4154,258.2727,261.798,36229145
8/11/20,260.6261,261.9239,256.2969,256.8392,44505779
8/12/20,258.9506,264.2484,258.9506,263.2992,40158789
8/13/20,264.0547,266.1757,262.9602,263.8997,32932744
8/14/20,264.413,264.7907,262.1951,263.5898,31800791
8/17/20,265.2846,267.1539,263.6264,266.6503,25609326
8/18/20,267.7059,269.6962,266.2532,269.2168,24294424
8/19/20,269.1781,270.2337,266.8924,267.4057,33039708
8/20/20,266.6309,271.5993,266.2047,271.1151,28624679
8/21/20,271.2507,273.4492,270.6609,272.994,35878711
8/24/20,276.0835,276.9939,272.4129,274.6986,37602592
8/25/20,273.8753,277.052,273.4783,276.8583,36000137
8/26/20,278.069,283.0181,276.8284,282.7662,43589219
8/27/20,283.851,284.5977,279.6138,281.8849,51091562
8/28/20,283.0665,283.9479,281.7687,283.3183,28932064
8/31/20,283.9285,287.4006,283.4055,285.5943,37501926
9/1/20,288.2287,290.5918,286.4757,290.4756,37579058
9/2/20,293.7105,293.9429,287.541,293.2262,52489580
9/3/20,288.8098,289.2165,275.454,278.3595,113662417
9/4/20,276.7615,279.8317,263.2411,274.6501,127989259
9/8/20,263.6963,269.4589,261.1685,261.4494,102805910
9/9/20,266.8634,271.2265,264.4033,269.1297,66945894
9/10/20,272.1224,273.3088,262.0401,263.7641,71932529
9/11/20,265.6914,266.5534,258.4954,261.9336,74143776
9/14/20,265.643,268.4904,264.3646,266.4953,39777687
9/15/20,270.1175,271.6187,266.4693,270.2725,43210586
9/16/20,270.9601,271.5315,265.614,265.9626,43815335
9/17/20,259.0959,265.7549,258.2823,261.8077,84222959
9/18/20,263.0668,263.522,254.3599,258.4664,89055414
9/21/20,254.6235,259.5992,252.286,259.4635,58941415
9/22/20,261.927,264.8659,258.5226,264.2839,42404306
9/23/20,263.9638,264.1481,255.3318,256.2142,50351757
9/24/20,253.7118,260.6177,253.3626,257.4072,72822154
9/25/20,257.8243,264.2015,256.3499,263.3916,56955494
9/28/20,268.2897,268.862,263.5022,268.862,60250499
9/29/20,268.3964,269.3566,267.0888,267.6496,28021778
9/30/20,267.7854,272.635,267.5736,269.4827,50912217
10/1/20,273.3139,274.3705,271.4226,273.7601,51571435
10/2/20,267.7078,273.7515,265.2151,266.0589,77838639
10/5/20,268.0278,272.053,267.9212,271.7329,29058568
10/6/20,270.8891,272.7319,266.0007,266.8833,51245647
10/7/20,269.473,272.2955,268.9396,271.5002,28393660
10/8/20,273.828,273.9734,271.8784,272.9453,26232254
10/9/20,274.5748,277.1936,274.2062,277.116,31137706
10/12/20,281.8589,288.5126,280.7629,285.6707,81832068
10/13/20,287.4263,288.1145,284.2934,285.661,66232226
10/14/20,286.4369,287.436,281.5291,283.275,38334273
10/15/20,278.6097,281.9656,277.921,281.3739,43832568
10/16/20,283.0228,284.4476,279.4826,279.8318,41828890
10/19/20,281.7522,282.7124,274.2838,275.2634,37896616
10/20/20,276.0006,278.9685,274.439,275.8551,33193750
10/21/20,276.1073,278.6776,275.1568,275.6417,30214952
10/22/20,276.4758,277.3779,272.3731,275.632,33194576
10/23/20,276.2237,276.34,273.306,276.1752,25423212
10/26/20,273.828,276.7183,268.4352,272.0336,39612526
10/27/20,272.955,274.9773,271.7717,274.1577,31506810
10/28/20,269.764,270.2587,263.217,263.4692,55069981
10/29/20,264.8271,271.0831,264.3227,268.0763,44587477
10/30/20,266.1268,266.9609,259.0367,261.2772,67980621
11/2/20,263.5565,265.2926,258.9397,261.8591,41227509
11/3/20,263.6826,268.4934,262.6933,266.3887,44956356
11/4/20,275.0307,280.0839,273.3915,278.2799,78076706
11/5/20,284.5844,286.5048,283.2168,285.5349,53668418
11/6/20,284.7492,286.4757,281.112,285.7483,42229951
11/9/20,288.367,290.142,279.4535,279.9093,89220734
11/10/20,276.6795,278.0373,272.1791,274.8949,71165417
11/11/20,277.3197,281.5194,274.8561,281.0442,37222533
11/12/20,281.9753,283.2886,278.6097,279.7251,35587242
11/13/20,281.2867,282.7997,279.2111,282.179,25652099
11/16/20,281.9365,284.6814,281.2672,284.3807,31103888
11/17/20,284.5747,284.9044,282.8385,283.4787,22520812
11/18/20,282.9258,284.5456,281.2963,281.3836,28940106
11/19/20,280.7726,283.8957,280.1615,283.5854,23422948
11/20/20,283.5078,284.2498,281.5582,281.6455,26710747
11/23/20,282.6445,283.9442,279.405,281.6552,27708974
11/24/20,282.7221,286.1072,280.9181,285.6125,25277019
11/25/20,286.5533,288.0082,285.7289,287.3681,24050213
11/27/20,289.3176,291.141,288.9393,290.0159,17695370
11/30/20,290.2972,290.9471,285.9132,290.6076,28699461
12/1/20,292.7899,295.9616,291.7812,294.3321,28499859
12/2/20,293.1294,295.045,291.3156,294.7103,24352515
12/3/20,294.9237,296.6793,294.401,295.1274,23536671
12/4/20,295.1759,296.4756,294.497,296.3301,19931529
12/7/20,296.5144,298.3767,296.3301,298.0081,21497533
12/8/20,297.5328,299.3175,295.7773,299.0168,18910207
12/9/20,298.8034,299.0847,291.1798,292.2467,50353929
12/10/20,290.2099,294.5455,289.1236,293.4203,28372948
12/11/20,291.7618,292.8966,289.4922,292.7705,27590302
12/14/20,293.9635,296.8442,293.8956,294.8946,29698107
12/15/20,297.1545,298.0469,294.9625,298.0469,26590218
12/16/20,298.4446,300.4668,297.398,299.686,26251433
12/17/20,301.2864,301.878,300.0837,301.6453,24466437
12/18/20,302.2854,302.5958,298.3572,300.7335,42450189
12/21/20,297.7806,300.7054,295.0016,300.1709,38176623
12/22/20,301.0746,301.9107,298.1547,300.9872,27147141
12/23/20,301.0357,301.3952,299.311,299.4713,21819151
12/24/20,299.7337,301.2398,299.656,300.7928,17274130
12/28/20,303.4066,304.3006,301.5701,303.8244,23153441
12/29/20,305.1556,305.7727,303.1929,304.0965,26625987
12/30/20,305.2625,305.5832,303.4844,304.1062,18666669
12/31/20,304.009,305.3403,302.9305,304.8544,22241306
1/4/21,306.1856,306.3605,296.5368,300.5499,46626427
1/5/21,299.5588,303.2998,299.5588,303.0277,30178082
1/6/21,298.3053,303.0471,297.3142,298.83,54348846
1/7/21,301.4924,306.8949,301.4633,306.0593,31280719
1/8/21,308.3525,310.3444,306.1578,309.9946,34945507
1/11/21,307.031,308.2067,304.8641,305.5152,33827030
1/12/21,305.554,306.6423,302.3864,305.0293,30119738
1/13/21,305.2917,307.8861,304.6893,307.0893,23565819
1/14/21,307.5363,308.5371,304.9726,305.4472,24185053
1/15/21,305.2334,306.1953,301.7839,303.0277,36142296
1/19/21,305.35,307.9541,304.252,307.4488,25252180
1/20/21,311.0732,315.5429,307.545,314.6004,31623621
1/21/21,315.9413,317.8652,314.5615,317.117,26054809
1/22/21,316.0773,317.2142,315.5137,316.2037,22239243
1/25/21,319.5948,320.9649,312.3072,318.8174,40219681
1/26/21,319.5365,320.4207,317.9526,319.2839,26241287
1/27/21,317.0198,317.0296,308.3719,310.3833,56874667
1/28/21,311.5882,317.1753,310.9663,312.2197,44084856
1/29/21,310.529,311.6361,303.9022,305.6512,56869628
2/1/21,309.1007,314.3769,307.0698,313.2886,36684972
2/2/21,316.2619,319.5559,316.0968,318.3996,34919782
2/3/21,320.479,320.8434,317.0781,317.1365,25548053
2/4/21,318.5357,320.9746,317.2142,320.8871,23002362
2/5/21,321.8394,322.9884,320.1972,321.9754,23394464
2/8/21,323.6661,324.288,322.024,324.1325,21059228
2/9/21,323.1997,325.3277,323.19,324.0645,18110310
2/10/21,325.5026,325.9593,320.1681,323.326,28886821
2/11/21,324.8613,325.5123,322.7139,325.1042,22688574
2/12/21,324.2588,327.0864,323.2094,326.9212,20939850
2/16/21,327.6792,328.612,324.871,326.037,27870023
2/17/21,323.054,326.1507,320.8191,324.4726,32384581
2/18/21,320.8774,324.4105,319.0603,323.054,33175783
2/19/21,324.4046,324.5309,320.6248,321.645,40298929
2/22/21,317.253,318.5162,313.104,313.308,48634297
2/23/21,308.0221,314.0465,302.192,312.3752,100076209
2/24/21,309.7128,315.2611,307.0115,314.9502,59902730
2/25/21,312.2878,314.853,302.4252,303.9702,113393968
2/26/21,306.9047,310.0723,302.0754,305.2431,107792650
3/1/21,310.2278,314.7655,308.9306,314.4255,50597486
3/2/21,315.0668,315.1445,309.1298,309.3824,49779848
3/3/21,308.2844,309.227,300.3458,300.4041,88816419
3/4/21,300.0349,303.2026,291.6104,295.4874,143186784
3/5/21,298.111,300.8404,289.0258,299.9377,125065746
3/8/21,299.3936,301.2786,291.0274,291.4453,90986552
3/9/21,298.762,304.8447,298.2276,302.9402,82734268
3/10/21,307.2059,307.5071,301.3855,302.0754,79036435
3/11/21,306.8269,310.8011,305.933,309.0326,55043728
3/12/21,304.971,309.2175,302.5719,306.5257,71335942
3/15/21,306.8464,309.9655,305.1994,309.8002,44380015
3/16/21,311.9963,315.0182,310.0626,311.5007,56526822
3/17/21,308.4594,314.6781,306.7395,312.7833,80539714
3/18/21,307.8958,308.8773,302.7459,303.2026,85359703
3/19/21,303.0374,305.8164,300.8901,304.2714,80732676
3/22/21,306.6696,312.0498,306.6696,309.9775,57759653
3/23/21,311.0672,312.3903,307.8031,308.6252,54944060
3/24/21,309.997,310.0359,303.2742,303.4201,66608406
3/25/21,301.5697,304.4076,299.0614,302.8948,80921491
3/26/21,302.6807,307.7593,301.2797,307.4382,65288548
3/29/21,306.9031,308.4014,304.0039,307.3507,56128657
3/30/21,305.3854,306.3778,303.0991,305.8038,45878637
3/31/21,307.5939,312.0498,307.2534,310.4834,56565090
4/1/21,314.3167,315.9122,314.0637,315.776,57236384
4/5/21,318.2667,322.849,315.8417,322.0805,43346842
4/6/21,321.7691,323.8122,321.0784,321.8567,34471170
4/7/21,321.38,323.4717,320.446,322.635,32938749
4/8/21,325.4954,326.1861,324.6975,326.0013,30774506
4/9/21,324.6392,328.1806,323.8998,327.9763,37685865
4/12/21,326.9353,327.9665,325.6608,327.5482,26552418
4/13/21,329.0756,331.8387,328.8616,331.3717,31219880
4/14/21,331.6149,331.7414,326.5753,327.3925,43749668
4/15/21,330.2723,332.7435,327.1058,332.3543,37354903
4/16/21,332.8797,332.9576,330.8658,332.7435,41998003
4/19/21,331.1674,332.3251,327.7735,329.6983,35494805
4/20/21,329.0368,330.321,325.3218,327.2952,39142334
4/21/21,326.011,330.2821,324.9213,330.0972,37617208
4/22/21,329.7081,330.6907,324.9603,326.118,47215366
4/23/21,326.7504,331.5342,326.7504,330.2237,37429010
4/26/21,330.4669,332.656,329.7178,332.3738,31669972
