Symbol: XOP,,,,,Study: VOL (LikeMain)
Date Time,Open,High,Low,Close,Volume
2012-08-29,213.6,213.6,211.4,211.88,502600
2012-08-30,210.52,211.12,207.8,208.16,876699
2012-08-31,210.92,211.76,207.88,210.96,765450
2012-09-04,210.68,211.64,207.52,210.72,1119850
2012-09-05,211.2,213,210.72,211.36,976750
2012-09-06,213.56,219.64,213.44,216.96,1674875
2012-09-07,217.4,222.76,217.4,222.76,1023400
2012-09-10,221.96,224.44,220.24,220.68,656750
2012-09-11,221.96,225.4,221.6,225.32,912325
2012-09-12,226.8,227.56,224.68,226.56,692825
2012-09-13,227.72,232.8,224.68,231.4,1174400
2012-09-14,232.56,239.2,232.56,237.4,951500
2012-09-17,236.2,237.76,232.6,233.76,934975
2012-09-18,233.2,233.2,226.92,229.16,894675
2012-09-19,229.48,229.48,226.04,226.96,912150
2012-09-20,225.36,228.2,223.28,227.84,976725
2012-09-21,229.68,231,228.08,228.48,568800
2012-09-24,225.88,227.08,224.52,225.6,697175
2012-09-25,226.76,227.88,222.08,222.32,1145125
2012-09-26,221.72,221.72,216.88,218.24,1163450
2012-09-27,221,224.08,220.08,223.6,651950
2012-09-28,222.36,223.8,220.88,222.76,735625
2012-10-01,224.8,227.68,224.16,224.72,1064475
2012-10-02,226.28,226.52,223,224.96,952225
2012-10-03,224.52,224.6,218.56,219.92,1240275
2012-10-04,221.84,224,220.64,223.12,1476025
2012-10-05,224.48,225.52,220.76,221.56,1244675
2012-10-08,219.76,222.12,219.16,221.76,662525
2012-10-09,222.44,226.64,222.28,225.36,1257375
2012-10-10,224.56,226.16,220.68,221.52,1183250
2012-10-11,224.64,226.96,223.04,224.4,926250
2012-10-12,223.92,225.4,220.68,222.28,840525
2012-10-15,221.84,223.2,218.12,222.12,900225
2012-10-16,223.36,226.44,223.36,226.4,735650
2012-10-17,225.84,229.88,225.84,229.48,1012050
2012-10-18,228.76,229.68,227.08,228.92,1236425
2012-10-19,228.92,229.84,223.72,224.56,1096800
2012-10-22,224.36,225.52,219.44,221.56,1041275
2012-10-23,216.68,218,212.88,215.84,1503500
2012-10-24,217.56,218.24,212.08,212.4,939974
2012-10-25,215.2,215.44,210.84,214.16,1116900
2012-10-26,213.72,217.12,213.24,215.64,677825
2012-10-31,215.56,216.36,213.36,215.08,1184550
2012-11-01,215.04,217.64,213.64,217.36,1347000
2012-11-02,218.36,218.84,212.72,213.44,1061100
2012-11-05,213.32,216.24,212.76,215.72,710350
2012-11-06,217.68,219.4,216.72,219.16,870649
2012-11-07,215.76,215.76,209.24,210.88,1606100
2012-11-08,210.92,213.08,206.48,206.52,1622450
2012-11-09,205.64,209.92,204.32,206.8,1131125
2012-11-12,206.8,208.12,204.8,205.72,457050
2012-11-13,203.36,209.04,202.04,205.64,1780325
2012-11-14,206.92,207.32,203.48,204.04,1335900
2012-11-15,203.72,206.16,201.08,202.76,1486175
2012-11-16,203.2,205.24,200.2,204.56,1322875
2012-11-19,208.84,211.52,207.84,211.32,1273650
2012-11-20,210.24,212.04,208.92,210.6,1296850
2012-11-21,210.48,212.48,209.68,212.28,545050
2012-11-23,213,215.52,212.48,215.52,319725
2012-11-26,213.72,213.72,209.88,210.84,818700
2012-11-27,211.4,212.16,208.64,209.2,1079375
2012-11-28,207.08,211.24,205.72,211.16,1076675
2012-11-29,212.4,214.48,211.28,213,1814275
2012-11-30,213,214,211.04,212.04,886675
2012-12-03,215.24,215.24,210.6,210.6,1096250
2012-12-04,209.76,211.8,208.56,209.48,1039450
2012-12-05,213.24,216.56,212.04,215.92,1495250
2012-12-06,214.56,216.4,213.96,215.32,759100
2012-12-07,214.96,217.48,214.96,217.36,829350
2012-12-10,217.48,217.68,215.64,216.16,604425
2012-12-11,217.2,218.44,216.44,217.04,680675
2012-12-12,217.68,219.84,217.12,217.88,1124175
2012-12-13,218,218,213.68,214.88,1176900
2012-12-14,213.8,216.08,213.8,215.32,694500
2012-12-17,216.12,218.2,215.72,218.2,1111725
2012-12-18,216.4,224.52,216.4,223.56,1351550
2012-12-19,223.04,223.76,221.12,221.56,828500
2012-12-20,222.36,223.32,221,223.2,805200
2012-12-21,218.12,220.56,216.6,220.28,1020100
2012-12-24,218.8,219.88,216.24,216.68,587600
2012-12-26,218.08,219,215.68,215.88,477350
2012-12-27,217.04,217.04,211.44,214.36,557800
2012-12-28,213.04,213.24,210.36,210.52,909150
2012-12-31,210.36,216.68,209.68,216.32,1412075
2013-01-02,221.88,221.88,217.52,221.08,1001050
2013-01-03,220.56,224.4,218.96,221.64,892575
2013-01-04,222,224.56,221.32,224.04,549425
2013-01-07,223.12,223.36,221.44,222.96,765175
2013-01-08,222.44,223.4,221.2,223.16,716450
2013-01-09,223.24,224.16,219.84,220.4,1069175
2013-01-10,222.56,224.08,220.88,223.8,568650
2013-01-11,223.16,224.84,222.36,224.48,512825
2013-01-14,223.84,224.96,223.36,224.12,625550
2013-01-15,222.88,226.2,222.8,226.08,455925
2013-01-16,227.24,227.24,224.56,226.24,553600
2013-01-17,227.16,229.24,227,228.08,849900
2013-01-18,230.4,230.4,226.6,228.8,575100
2013-01-22,228.88,232.52,227.84,232.16,879975
2013-01-23,231.08,232.4,229.8,230.08,714400
2013-01-24,230,232.52,228.36,229.92,703600
2013-01-25,231.36,232.84,229.76,231.6,544325
2013-01-28,232,232.28,227.48,229.44,814425
2013-01-29,229.92,234,229.92,233.84,894474
2013-01-30,234.08,237.12,232.76,233.16,922225
2013-01-31,232.04,233.56,230.6,232.4,601400
2013-02-01,234,235.36,232.6,234.72,603725
2013-02-04,232.92,233.4,231.48,231.96,615700
2013-02-05,233.76,237.24,232.76,236.44,569300
2013-02-06,235,237.92,234.36,237.92,648425
2013-02-07,237.48,238.6,235.16,236.6,908450
2013-02-08,237.72,239.6,237.28,239.48,739375
2013-02-11,238.88,239.16,236.64,237.32,527800
2013-02-12,237.72,237.84,235.4,235.88,821050
2013-02-13,236.84,237.8,235.88,237.52,349450
2013-02-14,236.8,238.96,236.28,238.52,541950
2013-02-15,238.48,238.6,232.76,233.88,1188775
2013-02-19,234.8,237.6,234.8,237.6,760425
2013-02-20,237.04,237.12,229.12,229.24,1332125
2013-02-21,229.64,230.36,224.8,229.24,2042424
2013-02-22,230.76,233.48,229.32,233.28,1087275
2013-02-25,234.68,235.8,225.8,225.92,1718199
2013-02-26,227.24,227.96,222.88,227.32,1703975
2013-02-27,226.4,232.72,226.4,231.44,1152950
2013-02-28,231.84,234.48,231.24,231.88,1584025
2013-03-01,229.52,231.96,227.56,231.56,1420475
2013-03-04,231.16,232.48,228.04,230.4,1281375
2013-03-05,232.6,233.4,231.68,232.64,1248775
2013-03-06,233.6,235.32,232.96,234.28,941300
2013-03-07,234.28,240.16,234.24,239.76,1475975
2013-03-08,240.84,243.04,239.72,242.24,1137775
2013-03-11,241.72,243.04,239.2,242.52,805500
2013-03-12,243,244.08,241.16,243.08,711475
2013-03-13,242.68,243.92,241.6,242,805700
2013-03-14,242.48,248.64,242.4,248.4,1039250
2013-03-15,247.44,250.64,246.68,247.84,1339100
2013-03-18,244.52,249.6,242.52,246.56,1323600
2013-03-19,247.12,247.12,240.32,242.56,1163175
2013-03-20,244.88,245.36,242.08,244.44,558425
2013-03-21,243,244.64,240.8,241.04,917475
2013-03-22,241.84,243.32,240.88,241.6,1153700
2013-03-25,242.56,244.68,239.72,240.68,924475
2013-03-26,242.4,243.96,240.72,243.64,724175
2013-03-27,242.52,243.4,240.64,242.92,647675
2013-03-28,243.2,244.04,241.64,241.96,652200
2013-04-01,242.04,242.56,237.52,239.28,738150
2013-04-02,240.36,241.64,234.92,235.48,755775
2013-04-03,236,236.44,228.32,229.96,1547800
2013-04-04,230,230.88,227.96,229.96,1264225
2013-04-05,226.92,233.32,225.64,233.16,1214450
2013-04-08,233.68,236.8,232.92,236.72,1180900
2013-04-09,237.2,240.76,235.72,239.56,1178050
2013-04-10,240.8,242,239.64,240.88,739625
2013-04-11,241.16,243.4,239.32,240,1299700
2013-04-12,237.96,238.32,232.76,234.88,1128875
2013-04-15,231.68,232,220.68,220.72,2539800
2013-04-16,224.04,226.2,220.56,225.44,1800699
2013-04-17,223,223,216.28,218.84,1591975
2013-04-18,220.04,223.2,216.16,221.68,1777224
2013-04-19,222.4,222.76,218.2,220.36,1678150
2013-04-22,221.12,222.64,216.88,221.6,1661500
2013-04-23,222.12,224.2,220.96,223.64,1074300
2013-04-24,224.32,230.2,224.32,229.2,1369675
2013-04-25,230.28,233.96,229.16,229.56,1507800
2013-04-26,229.16,229.4,224.56,227.56,1016249
2013-04-29,229.64,232.32,228.68,231.2,860900
2013-04-30,231.84,232.08,227.96,229.48,1363775
2013-05-01,228.28,228.4,224.04,224.4,1972525
2013-05-02,226,229.32,223.84,228.56,1545175
2013-05-03,230.88,235.52,230.52,234.76,1158300
2013-05-06,234.64,237.4,234.08,236.68,929700
2013-05-07,238.36,240.88,236.32,239.76,1446975
2013-05-08,240.24,241.6,237.36,239.2,897674
2013-05-09,239.6,240.36,235.8,238.16,1081800
2013-05-10,236.68,238.24,234.2,238.16,1232100
2013-05-13,238.12,238.44,236.04,237.12,1297025
2013-05-14,237.68,242.12,237.08,242.12,1061175
2013-05-15,239.88,243.08,239.8,241.28,906825
2013-05-16,240.84,242.08,238.8,239.48,1358625
2013-05-17,240.96,245.2,240.96,244.84,894675
2013-05-20,244.92,251.24,244.64,250.44,1364950
2013-05-21,250.48,252.76,248.64,249,1062900
2013-05-22,248.84,253.2,243.28,245.28,1871750
2013-05-23,241.24,245.6,239.44,245.4,1922475
2013-05-24,243.32,244.32,241.16,244.2,976450
2013-05-28,247.36,249.96,246.04,247.88,971000
2013-05-29,246.36,249.48,244.92,247.72,1054100
2013-05-30,246.72,248.08,245.28,246.76,1207550
2013-05-31,245.68,247.08,241.4,241.56,1359425
2013-06-03,242.8,245.28,240.76,243.72,1636475
2013-06-04,243.72,245.28,240.4,243.48,1065050
2013-06-05,242.68,244.04,239.28,239.48,866024
2013-06-06,239.48,242.44,237.32,241.72,983374
2013-06-07,243.24,246.2,241.8,245.68,734100
2013-06-10,246.76,246.92,244,245.4,475225
2013-06-11,241.28,242.44,239.64,240.2,840325
2013-06-12,243.36,243.36,237.4,237.8,729250
2013-06-13,237.64,242.92,236.88,242.16,705625
2013-06-14,243.12,243.12,238.44,238.92,789400
2013-06-17,240.24,244.28,240.24,243.4,566375
2013-06-18,244.08,246.48,243.56,245.52,670175
2013-06-19,245.36,247.28,243.6,243.92,1084600
2013-06-20,239.88,239.88,232.48,233.68,1746150
2013-06-21,234.4,235.08,228.76,232.56,1645400
2013-06-24,228.68,231.92,223.96,228.92,1819750
2013-06-25,230.76,233.48,229.56,233.28,1081275
2013-06-26,235.2,237.36,231.76,233.72,663700
2013-06-27,235.56,236.88,233.32,233.44,820600
2013-06-28,232,234.64,231.92,232.72,752875
2013-07-01,234.24,237.08,233.24,234.48,587525
2013-07-02,232.48,236.6,232.48,234.8,843925
2013-07-03,234.88,236.6,233.12,236.08,525775
2013-07-05,239.08,239.84,235.48,239.8,633300
2013-07-08,240.72,242.28,240,240.48,888850
2013-07-09,241.52,243.32,240.52,243.2,557600
2013-07-10,244,244.04,241.88,242.64,804025
2013-07-11,245.8,246.68,243.16,245.36,1021875
2013-07-12,244.52,246.16,243.24,245,620975
2013-07-15,245.84,245.92,243.2,243.28,613700
2013-07-16,243.6,244.12,240.6,242.64,814950
2013-07-17,244.36,246.4,243.76,244.96,632225
2013-07-18,244.68,249.68,244.68,249.04,1069375
2013-07-19,249.32,251.52,247.88,251.48,599075
2013-07-22,251.08,251.64,249.88,250.72,674725
2013-07-23,250.24,253.24,250.24,251.32,547600
2013-07-24,252.8,252.8,245.08,246.32,1059150
2013-07-25,245.76,250.6,245.76,249.52,1292825
2013-07-26,247.48,249.32,246.64,248.28,780475
2013-07-29,247,248.32,245.2,247.08,811125
2013-07-30,248.32,248.32,244.64,247.28,780675
2013-07-31,248.44,251.88,247.6,249.4,782150
2013-08-01,252.8,256.96,252.4,256.48,825625
2013-08-02,256.72,257.08,253.56,255.36,934350
2013-08-05,254.68,257.32,254.2,256.8,411900
2013-08-06,256,257.68,252.52,254.52,1054850
2013-08-07,253.8,255.68,250.28,250.96,1051200
2013-08-08,252.68,253.36,248.56,252.6,1115925
2013-08-09,250.24,253.56,250.24,252.44,413025
2013-08-12,250.24,253.16,250,251.24,668175
2013-08-13,252.24,252.24,248.48,250.52,1196800
2013-08-14,249.32,251.28,248.48,249.08,944700
2013-08-15,247.2,248.8,245.4,248.04,1038925
2013-08-16,247.4,248.08,245.56,246.96,829275
2013-08-19,245.76,247.16,241.84,241.96,1110250
2013-08-20,242.6,246.16,240.72,244.44,1287225
2013-08-21,244.04,244.8,241.4,241.68,1279275
2013-08-22,242.68,247.8,242.2,246.84,677350
2013-08-23,247.36,249.48,245.84,249.2,543450
2013-08-26,249.44,252.44,249.24,249.76,663825
2013-08-27,248,250.36,247.24,247.8,781750
2013-08-28,247.56,253.52,247.56,251.04,1505550
2013-08-29,250.88,251.04,248.72,249.48,841325
2013-08-30,250.68,250.68,247.56,248,786750
2013-09-03,251.52,253,248.84,250.64,586125
2013-09-04,250.2,252.36,249.52,251.84,540450
2013-09-05,251.8,254.48,251.8,253.4,816275
2013-09-06,254.64,256.6,251.76,254.36,770075
2013-09-09,255.32,258.16,255.32,257.32,536600
2013-09-10,257.44,257.6,253.96,256.72,924075
2013-09-11,256.68,259.48,254.28,259.36,860375
2013-09-12,259.76,261.32,257.84,258.72,734475
2013-09-13,259.16,260.12,258.2,258.96,444225
2013-09-16,261.2,261.56,257.84,258.16,739475
2013-09-17,258.52,261.64,258.16,261.48,769350
2013-09-18,261.12,266.52,260,264.92,1459975
2013-09-19,266,267.2,263,264.04,861975
2013-09-20,264.32,264.52,260.68,261.8,875575
2013-09-23,260.28,262.44,258.8,261.92,815550
2013-09-24,261.24,265.28,260.64,263.16,640100
2013-09-25,263.8,266.16,263.16,264.2,834375
2013-09-26,264.68,266.04,262.28,265.88,567800
2013-09-27,265.2,266.48,264.08,265.28,563025
2013-09-30,260.84,264.68,260.48,263.4,1002850
2013-10-01,263.24,269.52,263.12,268.64,1153375
2013-10-02,267.84,270.56,265.56,269.2,871500
2013-10-03,269.6,270.4,265.92,269.72,825250
2013-10-04,270.84,275.16,269.28,273.6,792850
2013-10-07,269.64,272.52,269.08,269.2,1032450
2013-10-08,270.04,271,263.76,263.88,1433550
2013-10-09,264.12,264.88,259.88,261.52,1854275
2013-10-10,265.52,270.16,264.92,269.56,1093600
2013-10-11,268.12,276.6,268.08,274.04,1474900
2013-10-14,272.2,276.72,271.48,276.36,987150
2013-10-15,276.68,279.16,274.52,276.32,1340125
2013-10-16,279.08,285.12,278.44,284.08,1842999
2013-10-17,283.68,285.96,282.68,285.84,1564525
2013-10-18,288.4,290.96,285.44,290.88,1510125
2013-10-21,290.8,295.04,288.32,288.44,1671850
2013-10-22,290.56,293.44,285.92,286.32,2430550
2013-10-23,283.92,284.04,277.32,279,2655750
2013-10-24,278.4,286.28,276.6,286.08,1946474
2013-10-25,286.92,288.64,282.84,285.76,1005399
2013-10-28,285.2,286.52,283.32,284.52,627675
2013-10-29,285.52,288.24,285.32,287.56,746100
2013-10-30,287.8,290,279,282.12,1983074
2013-10-31,281.72,282.52,276.6,278.32,1981600
2013-11-01,279.8,279.8,269.52,276.64,2662400
2013-11-04,278,285.48,278,285.16,2023949
2013-11-05,284.12,284.12,278.32,279.24,1641250
2013-11-06,281,282.32,272.08,273.16,2422050
2013-11-07,275,275,263.88,265.52,4080800
2013-11-08,267,273.24,265.88,272.28,2038975
2013-11-11,272.72,274.84,270.44,273.24,799525
2013-11-12,272.92,274.16,268.68,270,1652725
2013-11-13,268.72,274.8,268.04,274.04,910025
2013-11-14,274.52,278.08,271.44,276.92,1953574
2013-11-15,277.56,278.24,275.36,277.28,927699
2013-11-18,276.92,278.44,268.24,269.24,1953325
2013-11-19,268.72,271.68,264.96,267.84,1472600
2013-11-20,270,273.32,267.32,267.96,1309600
2013-11-21,269.84,275.68,269.32,275.64,1565225
2013-11-22,277.6,277.6,272.32,277.28,974999
2013-11-25,276,276.48,269.44,274.04,1502275
2013-11-26,274.4,278.04,272,275.8,1197925
2013-11-27,272.12,276.76,270.24,272.2,1320675
2013-11-29,273.64,274.88,269.24,271.12,647125
2013-12-02,271.84,272.84,268,271.32,823775
2013-12-03,270.32,274.28,269.2,270.64,1523775
2013-12-04,270.36,272.56,267.64,269.72,1307150
2013-12-05,269.72,271.88,268.4,269.4,795975
2013-12-06,270.68,273.6,263.92,264.76,1615125
2013-12-09,267.72,267.72,262.4,264.28,1175475
2013-12-10,264.8,269.28,264.04,264.8,1663550
2013-12-11,265.16,265.28,259.04,260.08,1230700
2013-12-12,260.36,263.36,259.44,261.88,1309700
2013-12-13,262.48,262.76,257.08,261.36,1748325
2013-12-16,263,264.04,261.32,262.96,1335150
2013-12-17,261.2,264.12,259.88,262.96,1150325
2013-12-18,263.84,266.16,260,264.84,1441900
2013-12-19,263.6,267.96,263.04,267.44,1657825
2013-12-20,267.52,272.08,267.28,270.92,1689925
2013-12-23,271.04,274.8,271.04,272.32,1450425
2013-12-24,271.16,274.4,271,274.16,259050
2013-12-26,274.2,275.6,272.12,272.52,532150
2013-12-27,273.36,275.76,271.04,275.36,512675
2013-12-30,275.44,277.24,271.08,271.36,712550
2013-12-31,270.6,274.88,270.08,274.12,565950
2014-01-02,272.48,272.96,266.12,268.44,1512325
2014-01-03,269.2,270.52,264.32,266,1214975
2014-01-06,267.24,267.8,264.24,264.56,1093300
2014-01-07,265.4,268.36,264.68,267,1007950
2014-01-08,267.04,268.24,264.32,265.8,994749
2014-01-09,267.24,267.96,261.8,264.72,1746974
2014-01-10,264.32,266.68,263.72,266.4,1139925
2014-01-13,265.36,267.44,257.44,258.96,1750100
2014-01-14,259.64,264.48,259.64,264,1011200
2014-01-15,264.92,266.04,262.88,263.64,1101525
2014-01-16,263.6,267.32,262.92,266.4,1017499
2014-01-17,266,267.44,263.36,263.76,1381300
2014-01-21,266.04,270.24,265.48,270.24,997975
2014-01-22,271.64,275.52,271.48,275.2,1640475
2014-01-23,275.76,276.36,270.32,272.12,2032000
2014-01-24,270.84,270.84,263.8,265.92,1465125
2014-01-27,265.92,267,258.2,260.8,1002975
2014-01-28,262.24,265.8,261.24,265.36,547525
2014-01-29,262.32,266.76,260.28,263.68,1281975
2014-01-30,265.08,267.64,263.36,264.76,1110100
2014-01-31,262,265.96,260.28,263,715975
2014-02-03,262.96,263.92,255.12,256.16,1328350
2014-02-04,257.84,262.76,257.52,260.44,1452975
2014-02-05,260.32,260.44,254.68,257.28,1366225
2014-02-06,257.88,261.08,257.36,260.76,1252300
2014-02-07,261.44,263.32,259,263.04,867075
2014-02-10,262.48,262.48,259,261.16,808400
2014-02-11,261.56,266,260.68,264.84,1067950
2014-02-12,266.12,268.76,265.68,267.08,895275
2014-02-13,264.96,272.12,264.96,270.84,977499
2014-02-14,270.64,273.68,270.64,273,842100
2014-02-18,274.28,278.44,274.28,277.12,958000
2014-02-19,276.64,278.2,274.56,275,1218100
2014-02-20,273.6,276.36,273.6,275.6,797425
2014-02-21,276.96,278.28,274.68,276,747675
2014-02-24,276.64,285.08,276.16,282.96,1462400
2014-02-25,282.68,282.8,277.64,280.92,1433075
2014-02-26,280,280,276,276.8,833225
2014-02-27,276.72,277.04,273.12,276.64,1057475
2014-02-28,275.72,279.84,275.44,278.76,1155100
2014-03-03,277.28,281.36,276.8,277.72,874899
2014-03-04,280.36,283.72,279.04,282.88,971400
2014-03-05,282.32,283.8,278.72,279.64,857025
2014-03-06,280,281.68,278.72,280.72,505925
2014-03-07,281.96,284,278.84,280.92,613525
2014-03-10,281.28,281.28,276.28,279.04,544275
2014-03-11,279.32,281.2,271.32,273.16,1620825
2014-03-12,271.92,276.16,270.52,275,716200
2014-03-13,275.2,276.36,270.16,272.12,866650
2014-03-14,271.48,276,271.48,275.56,926225
2014-03-17,276.48,279.24,273.76,275.64,660575
2014-03-18,276.36,281.6,275.56,280.84,607650
2014-03-19,280.88,282.2,277.68,278.72,1162450
2014-03-20,278.28,281.4,274.48,281.04,1248925
2014-03-21,281.2,284.12,279.76,281.72,801825
2014-03-24,283.84,284.44,277.4,280,512425
2014-03-25,282.68,283.4,280.64,281.64,559950
2014-03-26,284.52,284.52,277.64,277.64,822500
2014-03-27,278.6,283.88,277.24,282.04,992550
2014-03-28,283.6,287.6,283.16,286.56,743500
2014-03-31,288,290.24,285.28,287.32,638700
2014-04-01,287,289.12,286.4,288.96,508050
2014-04-02,288.12,292.96,288.12,292.44,733100
2014-04-03,293.8,296.28,292.8,293.88,1253475
2014-04-04,295.44,297.36,290.36,291.2,1092750
2014-04-07,290.12,291.48,282.88,284.76,1145250
2014-04-08,285.52,290.44,284.2,290.2,1050225
2014-04-09,291.8,293.24,287.52,292.96,851275
2014-04-10,293.04,294.4,286.64,289.08,919575
2014-04-11,287.4,290.8,286.04,287,809500
2014-04-14,289.76,295.8,289.16,293.12,1104025
2014-04-15,292.44,298.72,291.6,298,1297800
2014-04-16,299.16,303,299.16,302.96,990750
2014-04-17,303.56,308.32,301.72,307.44,1292125
2014-04-21,308,309.84,305.84,309.24,1244525
2014-04-22,308.44,310.44,306.48,308.56,979350
2014-04-23,308.32,312.52,308.32,310.68,609850
2014-04-24,312.04,314.72,310.08,311.76,943750
2014-04-25,310.4,310.4,304.84,306.08,906100
2014-04-28,307.64,309,302.08,305.44,721400
2014-04-29,307.52,312.76,306.04,309.44,786300
2014-04-30,307.92,311,304.76,310.44,537000
2014-05-01,309.32,311.28,305.44,307.08,492025
2014-05-02,306.84,311.76,305.96,309.12,454750
2014-05-05,308.04,311.52,305.36,308.4,404275
2014-05-06,309.72,311.24,306.88,307.2,858350
2014-05-07,309.52,311.08,302.28,307.48,823325
2014-05-08,306.2,306.68,297.96,298.28,1246225
2014-05-09,298.28,298.84,295.8,297.76,629575
2014-05-12,298.48,302.08,298.04,300.6,494249
2014-05-13,301.8,304.08,299.96,303.2,738925
2014-05-14,302.08,303.84,299.8,300.04,819150
2014-05-15,298.64,299.28,291.4,297,2277275
2014-05-16,297.76,298.28,292.8,296.84,1027099
2014-05-19,294.92,301.48,294.92,299.64,576525
2014-05-20,300.4,300.4,296.2,297.36,513025
2014-05-21,300.64,302.92,298.48,302.44,979624
2014-05-22,303.56,305.56,301.32,301.52,945674
2014-05-23,301.32,302.68,298.96,299.08,613375
2014-05-27,299.6,302.72,298.4,302.32,796900
2014-05-28,302.24,306.64,300,305.76,1204000
2014-05-29,306.28,311.56,305.04,311.32,675300
2014-05-30,310.64,311.08,306.92,308.16,621725
2014-06-02,308.32,310.64,304.2,304.68,669750
2014-06-03,304.44,306.92,302.92,306.84,430575
2014-06-04,306,308.52,304.24,307.68,330900
